id,first_name,last_name,state_id,birthday,age,gender_id,acct_created_date
3036,Mary,Hansen,28,1962-08-20,54,2,2010-09-20
3037,James,Mcfadden,49,1962-09-02,54,1,2009-03-11
3038,Shirley,Hunter,27,1959-09-19,57,2,2010-11-02
3039,Scott,Brown,20,2002-08-15,14,1,2015-02-13
3040,Andrew,Dalton,45,1960-06-20,56,1,2010-09-07
3041,Christine,Marks,17,2004-05-11,12,2,2014-11-18
3042,Antonia,Fisher,10,1970-06-24,46,2,2014-05-02
3043,Alice,Morton,47,1965-07-13,51,2,2001-05-21
3044,Cindy,Vazquez,44,1951-01-29,66,2,2012-03-03
3045,Margaret,Gates,32,1964-09-06,52,2,2010-01-20
3046,Barbara,Knight,9,1999-12-20,17,2,2013-01-25
3047,Elizabeth,Herman,45,1959-05-17,57,2,2004-08-15
3048,Carrie,Adams,32,1959-02-01,58,2,2012-05-05
3049,Antonia,Clay,47,1998-12-07,18,2,2012-11-25
3050,Janell,James,44,1960-08-17,56,2,2015-12-04
3051,Richard,Pate,32,1998-11-14,18,1,2008-09-24
3052,Kathleen,Miller,27,1997-06-22,19,2,2008-02-26
3053,Randall,Stone,6,1980-08-10,36,1,2011-10-12
3054,Cathy,Smith,22,1975-10-19,41,2,2002-01-31
3055,Latasha,Williams,18,1974-01-05,43,2,2014-07-31
3056,Douglas,Carpenter,6,1951-01-17,66,1,2014-12-01
3057,Katie,Price,11,1988-01-22,29,2,2013-11-19
3058,James,Pope,46,1987-10-03,29,1,2013-02-17
3059,Julia,Moore,10,1986-09-20,30,2,2007-09-15
3060,Natasha,Johnson,1,1998-11-15,18,2,2013-03-26
3061,Shannon,Shaw,31,1966-06-04,50,2,2007-04-28
3062,Walter,Bennett,11,1967-04-17,49,1,2002-07-25
3063,Bonnie,Lloyd,29,1964-01-22,53,2,2013-04-01
3064,Marie,Rasmussen,8,1961-10-31,55,2,2010-10-29
3065,Gay,Watson,22,1966-01-11,51,2,2014-02-12
3066,Tina,Jackson,47,1967-09-25,49,2,2005-05-23
3067,Christa,Campbell,48,1975-09-28,41,2,2003-08-16
3068,Henry,Gallagher,26,1979-06-14,37,1,2012-08-19
3069,Evelyn,Hernandez,8,1965-10-03,51,2,2003-10-22
3070,Erik,Hopkins,6,1966-03-01,51,1,2013-11-21
3071,Denise,Richardson,6,1989-03-06,28,2,2012-05-02
3072,Carol,Watts,32,1971-10-27,45,2,2010-06-26
3073,Amy,Dawson,29,1992-05-09,24,2,2002-11-17
3074,Kimberly,Greene,30,1953-09-24,63,2,2007-01-29
3075,Mark,Barrett,14,1975-03-26,41,1,2007-05-27
3076,Gary,Montgomery,29,1964-09-10,52,1,2004-02-11
3077,Kristen,Villarreal,32,1950-05-27,66,2,2013-09-26
3078,Doris,Evans,48,1969-02-24,48,2,2015-08-02
3079,Anthony,Henry,19,2002-09-19,14,1,2012-07-24
3080,Gerald,Flores,42,1963-02-28,54,1,2007-05-23
3081,Amanda,Scott,30,1965-06-12,51,2,2013-11-08
3082,Katherine,Parker,24,1968-06-04,48,2,2004-11-13
3083,Brenda,Peterson,43,1980-02-26,37,2,2014-12-04
3084,Freda,Thomas,31,1972-12-19,44,2,2015-06-12
3085,James,Smith,12,1976-01-27,41,1,2011-04-21
3086,Judy,Farmer,21,1982-12-11,34,2,2006-06-19
3087,David,Benjamin,49,2001-12-26,15,1,2015-09-04
3088,David,Lee,24,1956-04-02,60,1,2002-01-03
3089,Brian,Price,22,1998-03-02,19,1,2015-08-14
3090,Maria,Smith,9,1979-07-12,37,2,2004-12-19
3091,Kyle,Fernandez,18,1989-05-03,27,1,2001-09-27
3092,Lisa,Wagner,8,1985-07-11,31,2,2010-12-01
3093,Curtis,Wilson,34,1964-10-13,52,1,2002-03-13
3094,Carey,Jackson,21,1963-01-03,54,2,2004-03-14
3095,Jeffery,Marshall,43,1967-01-17,50,1,2006-10-28
3096,Scott,Myers,4,1965-01-03,52,1,2003-02-14
3097,Antonia,Flores,13,2002-09-29,14,2,2013-11-16
3098,Bradly,Fox,23,2004-11-17,12,1,2014-10-04
3099,Cassandra,Rice,37,1978-05-28,38,2,2009-07-01
3100,Jessica,Hamilton,35,1981-09-30,35,2,2000-06-03
3101,Oscar,Salazar,34,1985-08-18,31,1,2009-08-25
3102,Linda,Bates,30,1963-05-22,53,2,2011-01-01
3103,Paul,Harvey,28,1975-05-04,41,1,2009-05-30
3104,Guillermo,Stewart,46,1957-07-31,59,1,2014-03-06
3105,Mildred,Brown,45,1979-09-05,37,2,2012-06-06
3106,Jeanne,Lott,12,1952-08-16,64,2,2005-03-22
3107,Arlene,Taylor,26,1983-04-01,33,2,2002-05-13
3108,Carmen,Torres,41,1994-05-14,22,2,2005-01-08
3109,Polly,Gibson,10,1958-02-23,59,2,2013-08-25
3110,Donna,Smith,45,1977-10-22,39,2,2011-05-06
3111,Paul,Clarke,34,1957-08-06,59,1,2006-11-17
3112,John,Gross,28,1981-03-18,35,1,2003-04-23
3113,Keith,Dunn,2,1991-09-29,25,1,2013-01-24
3114,Ana,Harris,11,1964-10-10,52,2,2004-07-28
3115,Bonnie,Armstrong,13,1985-07-19,31,2,2010-03-03
3116,Elizabeth,Simpson,46,1973-12-09,43,2,2007-11-13
3117,Isabel,King,50,1998-02-20,19,2,2011-02-08
3118,Marilyn,Hall,21,1983-02-09,34,2,2006-12-24
3119,Matthew,Sims,47,1998-01-11,19,1,2013-03-13
3120,Jon,Davis,10,1979-03-10,37,1,2010-01-19
3121,August,Hart,9,1973-09-02,43,1,2005-12-05
3122,Priscilla,Armstrong,39,2002-11-14,14,2,2014-05-22
3123,Philip,Barry,20,1963-12-27,53,1,2006-09-30
3124,Karen,Oliver,35,1973-04-04,43,2,2007-12-21
3125,Ann,Martinez,34,1987-11-05,29,2,2014-09-17
3126,Jeffery,Todd,6,1958-01-26,59,1,2002-09-22
3127,Jeremy,Williams,44,2004-06-08,12,1,2014-08-10
3128,Edna,Wilson,4,1950-01-30,67,2,2014-01-31
3129,Leah,Travis,20,1987-05-27,29,2,2001-06-27
3130,Patricia,Smith,15,1968-05-27,48,2,2012-05-09
3131,Clark,Wade,18,1972-12-12,44,1,2007-10-03
3132,Deloris,Harris,18,1999-05-14,17,2,2012-04-11
3133,Marian,Lawson,28,1985-01-31,32,2,2000-09-23
3134,Sean,Yates,22,1992-06-09,24,1,2004-12-03
3135,Steve,Bush,9,2001-02-17,16,1,2013-10-28
3136,Daniel,Alvarez,23,1956-05-08,60,1,2012-03-20
3137,Anna,Garcia,6,1972-05-27,44,2,2014-11-03
3138,Janis,Pruitt,37,1952-01-23,65,2,2006-10-22
3139,Ada,Beasley,48,2003-12-25,13,2,2013-10-02
3140,Nathaniel,Walker,8,1980-07-01,36,1,2014-07-10
3141,Gloria,Hamilton,37,1976-10-15,40,2,2011-05-17
3142,Joseph,Nguyen,31,1984-10-25,32,1,2001-04-10
3143,Rhonda,Peterson,15,2001-04-25,15,2,2013-04-30
3144,Randall,Brooks,29,1950-02-19,67,1,2012-08-17
3145,Brad,Dudley,27,2004-07-04,12,1,2015-02-20
3146,Sam,King,49,1955-09-06,61,1,2001-12-05
3147,Amy,Palmer,19,1975-06-27,41,2,2012-11-07
3148,Claudette,Martin,44,2003-01-08,14,2,2015-11-03
3149,Nicolas,Smith,21,1983-12-16,33,1,2006-05-26
3150,Becky,Weber,45,1972-06-22,44,2,2003-04-08
3151,Martha,Thompson,44,1996-12-05,20,2,2012-02-04
3152,Kristina,Garcia,49,1996-04-13,20,2,2014-09-24
3153,Anthony,Larson,29,1986-12-27,30,1,2009-10-18
3154,Elizabeth,Mills,9,1975-06-27,41,2,2012-07-23
3155,Margaret,Dudley,32,1978-01-22,39,2,2004-06-10
3156,Jordan,Gregory,11,1977-10-11,39,1,2013-12-10
3157,Ken,Hewitt,48,1990-03-20,26,1,2007-09-01
3158,Barbara,Jackson,37,1958-09-16,58,2,2011-01-09
3159,Carlo,Harvey,49,1953-06-10,63,1,2015-11-21
3160,Ramon,Sanders,47,1970-02-06,47,1,2000-12-07
3161,David,Wall,14,1979-05-03,37,1,2010-08-02
3162,Roger,Murphy,46,1950-02-18,67,1,2012-05-12
3163,Ronald,Murphy,9,1965-08-16,51,1,2009-06-26
3164,Sasha,Gonzalez,44,1987-11-14,29,2,2008-02-28
3165,Cristina,Peck,47,1978-02-25,39,2,2013-04-17
3166,Katie,Nichols,15,1992-02-07,25,2,2013-01-18
3167,Kenneth,Johnson,10,1990-08-31,26,1,2010-03-04
3168,Clarence,Murray,46,1960-12-21,56,1,2004-07-27
3169,Tamara,Taylor,3,1981-05-21,35,2,2014-11-26
3170,Enrique,Drake,40,1959-02-01,58,1,2012-07-17
3171,Lawrence,Flores,44,1999-06-21,17,1,2012-07-22
3172,Daniel,Nolan,19,1985-09-21,31,1,2006-08-28
3173,Michael,Jones,6,1986-11-14,30,1,2003-01-05
3174,Willie,Bennett,13,1967-01-08,50,2,2011-04-05
3175,Mary,Jones,18,1957-03-01,60,2,2006-09-17
3176,Gertrude,Willis,23,1997-05-12,19,2,2013-02-27
3177,Janis,Scott,35,1987-09-25,29,2,2014-09-03
3178,Lloyd,Garcia,17,1967-08-19,49,1,2003-03-03
3179,James,Kerr,24,1962-04-29,54,1,2007-04-28
3180,Sandy,Gallagher,45,1965-11-16,51,1,2014-02-24
3181,Myra,Glass,29,2003-01-05,14,2,2015-12-22
3182,Mario,Lee,3,2004-10-09,12,1,2015-02-15
3183,Richard,Clark,46,2000-01-04,17,1,2012-05-26
3184,Robert,Perry,11,1967-06-20,49,1,2002-09-01
3185,Michael,Gutierrez,50,2002-02-12,15,1,2015-07-16
3186,Frank,Johnson,32,1992-09-07,24,1,2015-06-01
3187,Adrian,Hodge,11,1960-11-17,56,1,2002-08-27
3188,Dorothy,Rivera,47,1953-01-28,64,2,2010-03-10
3189,Dennis,Ruiz,38,1975-12-13,41,1,2003-04-26
3190,James,Pennington,45,2004-07-22,12,1,2015-02-06
3191,Gregory,Mcdonald,48,1952-12-30,64,1,2004-02-24
3192,Charlie,Scott,23,1959-04-17,57,1,2012-11-13
3193,Samuel,Franklin,20,1965-02-28,52,1,2014-01-15
3194,Margaret,Tyler,13,1964-10-04,52,2,2000-11-14
3195,Kelly,Flowers,21,2001-02-26,16,2,2012-07-16
3196,Jo,Smith,15,1992-09-18,24,2,2015-07-10
3197,Marie,Carter,16,1960-12-08,56,2,2014-02-11
3198,Shawn,Lara,6,2002-02-01,15,1,2014-11-27
3199,Garth,Clarke,14,1980-04-14,36,1,2006-04-15
3200,Edith,Wilkerson,34,2001-01-18,16,2,2015-07-24
3201,Richard,Murphy,49,1991-02-03,26,1,2013-05-11
3202,Milton,Reynolds,24,2004-02-21,13,1,2014-01-28
3203,Susan,Robertson,33,1990-02-14,27,2,2001-01-13
3204,James,Pace,39,1970-09-14,46,1,2011-09-24
3205,Angelica,Holt,42,2001-03-31,15,2,2013-07-13
3206,Floyd,Allen,19,1957-11-28,59,1,2002-06-02
3207,Ophelia,Roberts,26,2002-04-16,14,2,2014-03-17
3208,Adrian,Pearson,49,1979-10-06,37,1,2001-05-02
3209,Kathleen,Meyers,13,1983-08-21,33,2,2006-11-17
3210,Sean,Howard,34,1953-01-25,64,1,2004-04-21
3211,Veronica,Miller,4,1950-11-25,66,2,2010-09-20
3212,Brian,Smith,28,1972-02-09,45,1,2000-05-24
3213,Logan,Gardner,31,2000-11-11,16,1,2012-09-15
3214,Kerry,Joyce,30,1981-09-04,35,2,2015-01-06
3215,Frances,Hansen,9,1962-01-14,55,2,2001-01-18
3216,Helen,Malone,27,1980-05-19,36,2,2006-12-09
3217,Catherine,Wright,45,1985-09-23,31,2,2010-03-11
3218,Traci,Snyder,3,1974-10-01,42,2,2008-12-02
3219,Tyler,Collier,16,1968-08-05,48,1,2002-02-24
3220,Sarah,Paul,21,1974-01-16,43,2,2003-10-23
3221,Ryan,Fox,25,1950-01-25,67,1,2001-06-09
3222,Efrain,Matthews,27,1960-09-11,56,1,2008-09-27
3223,Martha,Hill,38,2001-12-20,15,2,2014-02-06
3224,Carol,Elliott,28,1995-07-30,21,2,2011-01-21
3225,Deborah,Lara,48,1992-02-22,25,2,2006-04-01
3226,Mary,Wright,17,2000-01-07,17,2,2011-11-29
3227,Marian,Henry,19,1959-07-25,57,2,2015-05-07
3228,Lillian,Clayton,4,1995-05-09,21,2,2007-12-15
3229,David,Reed,19,1955-10-20,61,1,2003-10-31
3230,Edward,Santiago,16,1969-08-13,47,1,2012-07-31
3231,John,Flores,36,2002-11-13,14,1,2015-07-05
3232,David,Hunt,17,1998-02-24,19,1,2010-02-22
3233,Alba,Hicks,21,1980-10-31,36,2,2008-02-03
3234,Mary,Anderson,35,1953-01-30,64,2,2004-05-08
3235,Madeline,Knight,36,1973-12-18,43,2,2014-04-27
3236,Curt,Moore,41,1993-10-06,23,1,2004-06-25
3237,Allison,Powell,16,1981-08-30,35,2,2005-12-20
3238,Shirley,Allen,42,2004-12-24,12,2,2014-01-15
3239,Mary,Baker,28,1984-07-16,32,2,2003-05-04
3240,Eunice,Shelton,40,1975-04-01,41,2,2006-07-21
3241,Agnes,Bradley,20,1969-06-21,47,2,2004-04-18
3242,Lilly,Martinez,31,1957-10-05,59,2,2011-03-17
3243,Charles,Mccall,1,1963-05-12,53,1,2009-03-18
3244,Peter,Dixon,1,1959-10-16,57,1,2007-08-01
3245,Yolanda,Schroeder,4,1965-09-17,51,2,2010-09-05
3246,Judy,Britt,21,2004-11-19,12,2,2015-10-19
3247,Pat,Simmons,8,1989-02-06,28,2,2004-05-14
3248,Anna,Morton,44,1987-09-05,29,2,2006-07-31
3249,Louis,Mendoza,20,1967-07-30,49,1,2013-01-23
3250,Toni,Jones,21,2004-07-17,12,2,2015-02-12
3251,Annie,Fernandez,19,1968-07-05,48,2,2009-09-21
3252,Heather,Bennett,4,1995-03-29,21,2,2013-05-13
3253,Lois,Anderson,18,1975-02-24,42,2,2000-06-15
3254,Brett,Morrison,38,2004-09-06,12,1,2015-05-22
3255,Robert,Martinez,34,1992-02-04,25,1,2013-03-11
3256,Todd,Gray,23,1991-03-31,25,1,2009-11-01
3257,Lila,Espinoza,11,1958-03-10,58,2,2007-06-24
3258,Raul,Henry,14,1974-04-08,42,1,2013-04-16
3259,Consuelo,Lopez,16,1987-09-11,29,2,2004-07-14
3260,Cynthia,Pugh,16,1994-09-23,22,2,2012-05-20
3261,Deborah,Grant,33,1992-08-08,24,2,2008-01-10
3262,Miriam,Reed,3,1991-05-05,25,2,2002-01-11
3263,Adam,Mccray,34,1958-07-15,58,1,2008-01-26
3264,Evelyn,Williams,42,1974-09-26,42,2,2013-09-05
3265,Kristy,Best,17,1971-11-12,45,2,2004-02-28
3266,Richard,Taylor,11,2004-07-13,12,1,2015-07-06
3267,Elizabeth,Page,26,1959-12-05,57,2,2009-03-07
3268,Alice,Butler,6,2004-12-29,12,2,2015-07-10
3269,Ben,Villarreal,46,1989-05-13,27,1,2015-08-03
3270,Susan,Powell,5,1972-04-05,44,2,2010-07-10
3271,Darren,Carrillo,48,1977-12-28,39,1,2012-08-10
3272,Kimberly,Rogers,3,1986-11-17,30,2,2000-09-09
3273,Cindy,Wright,36,1957-05-09,59,2,2005-07-26
3274,Daniel,Baker,35,1971-10-09,45,1,2003-07-25
3275,James,Tucker,41,1996-08-05,20,1,2014-05-11
3276,Jessica,Hardin,41,1957-03-08,59,2,2006-06-06
3277,Carmen,Yang,20,1992-03-17,24,2,2005-03-22
3278,Fred,Mcgee,36,1986-04-07,30,1,2009-01-11
3279,Russell,Maynard,50,1977-06-19,39,1,2006-03-10
3280,Earl,Buck,13,1984-02-06,33,1,2014-02-03
3281,Maria,Hunter,47,1978-02-15,39,2,2004-06-30
3282,Robert,Johnson,4,1977-10-31,39,1,2010-03-08
3283,Ronnie,Miller,37,1980-05-26,36,1,2006-01-30
3284,Ladonna,Stevens,27,1994-09-03,22,2,2010-11-18
3285,Pamela,Lester,50,1954-11-20,62,2,2010-01-11
3286,Amanda,Johnson,26,1954-01-02,63,2,2014-11-13
3287,Gene,Miller,11,1963-06-05,53,1,2001-04-04
3288,Thomas,Kirk,2,1963-05-16,53,1,2004-12-13
3289,John,Lee,44,1957-12-03,59,1,2009-07-27
3290,Edmond,Edwards,31,1969-05-26,47,1,2002-11-01
3291,Patrick,Church,9,2004-06-09,12,1,2015-01-06
3292,Richard,Garcia,49,1969-11-09,47,1,2006-05-19
3293,Alexander,Lane,39,1967-10-04,49,1,2005-11-27
3294,Julia,Lopez,1,1984-10-08,32,2,2001-05-14
3295,Steve,Conway,37,1974-06-28,42,1,2001-01-01
3296,Irving,Reed,38,1966-09-20,50,1,2006-07-16
3297,Leonard,Davis,48,1990-12-29,26,1,2015-12-11
3298,Erin,Bruce,32,1969-12-15,47,2,2010-06-04
3299,Robert,Dunlap,26,1957-10-12,59,1,2011-11-05
3300,Virginia,Dodson,32,1961-03-04,56,2,2011-11-20
3301,Louis,Berry,19,1952-10-11,64,1,2005-06-24
3302,Viola,Watkins,30,1987-08-08,29,2,2012-05-12
3303,Katy,Jones,27,1999-03-19,17,2,2011-08-28
3304,Darlene,Gray,29,1976-03-18,40,2,2006-06-08
3305,Walter,Chapman,6,1976-08-13,40,1,2012-05-20
3306,Janie,Woodward,5,1995-01-11,22,2,2008-01-29
3307,Latisha,Keith,6,1966-02-22,51,2,2002-08-21
3308,Ronald,Stuart,46,1992-10-05,24,1,2002-04-20
3309,John,Guerrero,20,1970-09-20,46,1,2001-08-02
3310,Lawrence,Kirk,8,1977-04-02,39,1,2011-05-01
3311,Lindsay,Bolton,25,1963-12-04,53,2,2014-12-26
3312,Harold,Johnson,32,1991-12-16,25,1,2006-08-15
3313,Anthony,Farrell,47,1964-09-28,52,1,2007-02-08
3314,Bonnie,Brown,23,1978-09-22,38,2,2012-05-31
3315,Richard,Cole,27,1980-04-22,36,1,2007-05-28
3316,Jeff,Drake,27,1958-01-28,59,1,2006-01-23
3317,Laura,Gray,32,1991-12-05,25,2,2011-11-04
3318,Dorothy,Brown,40,1988-08-28,28,2,2011-02-19
3319,Robert,William,48,1957-04-01,59,1,2014-10-08
3320,Richard,Jones,35,2002-11-15,14,1,2014-01-22
3321,Amber,White,1,1990-09-19,26,2,2002-10-21
3322,Rachel,Thomas,43,1986-06-03,30,2,2001-08-12
3323,Frank,Miranda,38,1988-09-19,28,1,2000-05-03
3324,John,Daniels,34,1950-02-11,67,1,2014-12-09
3325,Daniel,Welch,34,1978-02-17,39,1,2006-07-04
3326,Peter,Fulton,19,1991-09-09,25,1,2005-10-25
3327,William,Roberson,38,1999-06-05,17,1,2012-02-14
3328,Gary,Harper,34,1953-08-13,63,1,2009-07-22
3329,Ronald,Padilla,41,1954-03-08,62,1,2008-07-20
3330,Michael,Roy,39,1974-08-29,42,1,2005-03-10
3331,Deanna,Williams,46,1960-06-16,56,2,2002-07-02
3332,James,Olson,48,1998-09-07,18,1,2013-09-07
3333,Billy,White,24,1980-08-20,36,1,2003-04-05
3334,Kevin,Short,35,2000-09-28,16,1,2013-05-25
3335,Sandra,Brewer,48,1981-11-18,35,2,2003-03-23
3336,Fern,Smith,10,1985-02-11,32,2,2006-10-29
3337,Sarah,Bright,23,1956-03-07,60,2,2007-07-07
3338,Joan,Hines,1,1996-03-12,20,2,2011-07-22
3339,Holly,Harris,28,1973-12-31,43,2,2013-01-01
3340,Nancy,Parks,36,1954-03-31,62,2,2014-10-11
3341,Donna,Lewis,29,1990-09-27,26,2,2002-03-22
3342,Rick,Sims,30,1954-01-29,63,1,2013-09-02
3343,Victor,Crawford,28,1973-05-19,43,1,2007-09-18
3344,Joy,Hamilton,50,1981-11-20,35,2,2013-06-01
3345,Ruth,Johnston,13,2002-06-08,14,2,2015-04-18
3346,William,Myers,7,1975-01-20,42,1,2012-02-14
3347,Brandon,Johnson,30,1975-03-02,42,1,2009-10-27
3348,Heather,Johnson,50,1952-01-13,65,2,2002-02-11
3349,George,Barber,16,1969-01-25,48,1,2008-11-02
3350,Larry,Castillo,47,2000-09-20,16,1,2013-08-29
3351,William,Payne,9,2002-06-14,14,1,2015-05-25
3352,Maureen,Rodriguez,2,2003-05-19,13,2,2015-09-05
3353,John,Williams,25,1954-03-07,62,1,2001-03-10
3354,Cathy,Tyson,8,1987-08-11,29,2,2001-12-29
3355,Helen,Mckee,10,1964-01-31,53,2,2011-04-24
3356,Gregory,Campbell,16,1999-11-29,17,1,2011-08-31
3357,James,Murray,19,1952-11-16,64,1,2012-08-01
3358,Dixie,Greene,43,1956-09-04,60,2,2006-08-01
3359,Amber,Powell,43,1955-03-13,61,2,2009-05-16
3360,Dallas,Branch,10,1969-09-13,47,1,2002-07-27
3361,Amanda,Hill,8,1960-07-21,56,2,2003-07-13
3362,Rodolfo,Patterson,10,1953-01-25,64,1,2004-11-15
3363,Marie,Peters,13,1952-06-08,64,2,2003-02-07
3364,Marilyn,Reilly,1,1984-04-10,32,2,2003-11-27
3365,Bernice,Chavez,1,1967-04-20,49,2,2009-12-23
3366,Janet,Suarez,28,1955-08-29,61,2,2010-09-01
3367,Carmen,Ramirez,42,1986-11-01,30,2,2015-03-04
3368,Alissa,Maldonado,13,1972-06-06,44,2,2004-11-24
3369,Mary,Fisher,34,1980-12-04,36,2,2011-01-22
3370,Keri,Ray,43,1989-07-31,27,2,2005-02-17
3371,Michael,Turner,36,1988-02-03,29,1,2005-11-06
3372,Erica,Peters,32,1959-07-17,57,2,2011-04-23
3373,Debora,Hernandez,9,1962-09-12,54,2,2010-01-19
3374,Brenda,Mcconnell,44,1967-09-01,49,2,2006-07-26
3375,Megan,Jones,44,1971-12-28,45,2,2005-08-04
3376,Mary,Parrish,42,1950-11-26,66,2,2012-06-17
3377,Evelyn,Morris,16,1966-06-10,50,2,2012-03-11
3378,James,Gutierrez,43,1956-01-22,61,1,2008-04-24
3379,Dan,Warren,7,1957-03-31,59,1,2015-06-30
3380,Chris,Miller,7,1965-09-24,51,1,2007-05-26
3381,Minnie,Webster,29,1968-08-14,48,2,2015-08-22
3382,Willie,Roy,19,1955-12-29,61,1,2010-05-21
3383,Addie,Cook,33,1988-12-22,28,2,2005-01-15
3384,Francisco,Mueller,17,1997-01-22,20,1,2007-05-05
3385,Rose,Arnold,43,1985-08-18,31,2,2013-09-09
3386,May,Adams,19,1957-06-03,59,2,2012-01-31
3387,Cynthia,Sullivan,30,1996-06-22,20,2,2010-05-28
3388,David,Edwards,18,1996-08-18,20,1,2010-11-28
3389,Lou,James,34,1966-03-29,50,2,2005-03-12
3390,Herbert,Gordon,16,1950-05-09,66,1,2009-02-06
3391,Mark,Barton,43,1976-04-02,40,1,2011-08-03
3392,Ashley,Reyes,25,1989-05-28,27,2,2012-11-03
3393,Sheri,Edwards,2,1995-07-11,21,2,2005-09-23
3394,Douglas,Ray,4,1967-07-17,49,1,2006-05-09
3395,Elizabeth,Anderson,14,1952-07-10,64,2,2000-04-01
3396,Agnes,O'neill,3,1998-05-04,18,2,2009-12-06
3397,Marquita,White,39,1962-05-31,54,2,2001-11-24
3398,Lorraine,Monroe,11,1987-03-16,29,2,2005-11-30
3399,Diane,Harrison,18,1964-05-30,52,2,2012-03-20
3400,Ella,Jones,23,2001-09-30,15,2,2011-03-27
3401,Philip,Hodges,7,1957-06-20,59,1,2013-06-07
3402,Jeffrey,Knowles,3,1953-11-28,63,1,2001-09-16
3403,Linda,Ford,18,1956-11-28,60,2,2005-10-16
3404,Arthur,Vaughn,48,1992-06-02,24,1,2007-05-02
3405,Adam,Smith,32,1983-11-03,33,1,2011-05-19
3406,Elvia,Townsend,34,1952-10-03,64,2,2010-01-11
3407,Rosemary,Nelson,48,1982-11-08,34,2,2013-02-17
3408,Mildred,Abbott,32,2003-02-15,14,2,2013-05-29
3409,John,Edwards,45,1986-03-25,30,1,2007-12-26
3410,Sandra,Gray,12,1992-09-05,24,2,2002-08-05
3411,Latoya,Dennis,46,1960-07-13,56,2,2004-03-29
3412,Lisa,Hubbard,11,1983-08-15,33,2,2003-12-01
3413,Cora,Bond,2,1987-04-04,29,2,2000-12-26
3414,Lucille,Gutierrez,19,1968-08-01,48,2,2000-11-28
3415,Jean,Morin,17,1959-08-08,57,2,2005-09-27
3416,Maura,Moore,39,1978-10-18,38,2,2004-01-03
3417,Eric,Adams,10,1988-07-21,28,1,2010-04-12
3418,Edwin,Morris,25,1956-01-19,61,1,2012-03-10
3419,Johanna,French,44,2000-03-11,16,2,2015-06-10
3420,Kimberley,Garza,1,1984-01-16,33,2,2013-06-03
3421,Matthew,Walker,20,1995-11-11,21,1,2008-08-04
3422,James,Ruiz,12,1978-02-04,39,1,2000-01-19
3423,Helen,Lopez,32,1984-05-13,32,2,2010-03-18
3424,Kimberly,Phillips,6,1957-03-26,59,2,2015-01-02
3425,Douglas,Flores,32,1953-10-16,63,1,2010-05-03
3426,Frank,Bowers,15,1951-02-01,66,1,2003-03-04
3427,Mark,Davis,18,1976-10-18,40,1,2000-07-21
3428,Richard,Ruiz,35,1976-09-10,40,1,2000-05-18
3429,Doyle,Martinez,15,1983-05-13,33,1,2001-04-15
3430,Jennie,Wright,20,1950-11-14,66,2,2008-02-16
3431,Cara,Gonzalez,18,1971-08-29,45,2,2003-03-28
3432,Ruth,Valentine,45,1982-02-22,35,2,2002-07-08
3433,Charles,Brooks,7,1980-09-24,36,1,2011-08-07
3434,Roger,Parker,42,1984-04-15,32,1,2013-06-21
3435,John,Stevens,5,1973-08-12,43,1,2006-08-20
3436,David,Higgins,30,2001-04-10,15,1,2012-05-12
3437,Edward,Martin,21,1968-07-30,48,1,2012-04-01
3438,Marie,Jackson,3,1998-03-16,18,2,2008-05-07
3439,Patrick,Mitchell,8,2003-06-25,13,1,2015-01-09
3440,Connie,Ellison,45,1991-12-19,25,2,2009-03-11
3441,Priscilla,Stone,48,1981-10-24,35,2,2011-07-23
3442,John,Turner,12,2001-10-21,15,1,2011-09-05
3443,Gina,Henry,20,1993-03-14,23,2,2011-04-29
3444,Mario,Stephens,7,1988-01-14,29,1,2005-06-26
3445,Michael,Brown,29,1960-10-17,56,1,2006-10-22
3446,Edward,Haynes,8,1988-05-12,28,1,2008-02-10
3447,Douglas,Robertson,18,2003-01-20,14,1,2015-01-30
3448,Nancy,Sanchez,12,1955-07-02,61,2,2002-04-05
3449,Cody,Wilson,13,1957-04-14,59,1,2007-02-07
3450,Charlotte,George,41,1992-04-08,24,2,2015-10-14
3451,Donald,Mccormick,47,1951-08-31,65,1,2015-02-20
3452,Jeannette,Alexander,1,1983-08-20,33,2,2002-04-13
3453,Jacqueline,Adams,32,1950-02-10,67,2,2014-03-09
3454,Joshua,Blair,43,1991-12-28,25,1,2010-02-11
3455,William,Shelton,12,1986-01-24,31,1,2014-10-29
3456,Roy,Williams,5,1977-04-10,39,1,2000-11-05
3457,James,Cooper,37,1964-02-18,53,1,2010-08-02
3458,Nathan,Dotson,36,1956-09-17,60,1,2015-06-07
3459,Larry,Jenkins,42,1995-10-15,21,1,2010-10-06
3460,Marlene,Stout,22,1961-04-03,55,2,2013-12-02
3461,Christopher,Martin,10,1973-05-11,43,1,2006-06-27
3462,Angela,Barrett,50,1972-12-07,44,2,2013-05-27
3463,Tanner,Brooks,9,1987-02-24,30,1,2008-07-21
3464,Jorge,Arnold,24,1960-01-31,57,1,2006-10-19
3465,Becky,Douglas,39,1957-03-30,59,2,2000-09-28
3466,Thelma,Kelley,24,1981-01-26,36,2,2006-04-13
3467,Michael,Beck,4,1992-08-02,24,1,2003-03-07
3468,Carol,Williams,24,1995-12-16,21,2,2013-09-22
3469,James,Welch,46,1956-08-05,60,1,2000-04-02
3470,Laura,Oliver,45,1983-05-26,33,2,2005-03-29
